Start Time,09/07/2017 11:50,End Time,09/07/2017  17:00:00 PM,,,,,,where are these?,,,,,,,Interval,,,,,
42985.56837,100,1.02717495,100,-0.000325405,-0.022846609,100,-0.01771429,1.006472945,61.78567886,0,98.6780777,-1.246279001,0.000597636,-1.246279001,1.443796992,1.259557962,-1.288813949,0,1.940000057,1475,30
42985.56838,100,1.02717495,100,-0.000325324,-0.02281172,100,-0.01767478,1.006245971,61.80952072,0,98.67939758,-1.246279001,0.000617981,-1.246279001,1.44382906,1.258304,-1.288813949,0,2.319999933,1475,30
42985.56839,100,1.02717495,100,-0.000325244,-0.022776829,100,-0.017635269,1.006018043,61.83337021,0,98.68073273,-1.246279001,0.000638326,-1.246279001,1.443861008,1.258566022,-1.288813949,0,2.200000048,1475,30
42985.5684,100,1.02717495,100,-0.000325164,-0.02274194,100,-0.017595761,1.005856037,61.85720825,0,98.68203735,-1.246279001,0.000658671,-1.246279001,1.443892956,1.258828044,-1.288813949,0,1.909999967,1475,30
42985.56841,100,1.02717495,100,-0.000325083,-0.022707051,100,-0.01755625,1.005694985,61.88105011,0,98.6833725,-1.246279001,0.000679016,-1.246279001,1.443925977,1.259089947,-1.288813949,0,2.480000019,1475,30
42985.56843,100,1.02717495,100,-0.000325003,-0.02267216,100,-0.01751674,1.00553298,61.90441895,0,98.68470001,-1.246279001,0.000699361,-1.246279001,1.443958044,1.259351969,-1.288813949,0,2.410000086,1475,30
42985.56844,100,1.026710987,100,-0.000324922,-0.022637259,100,-0.017477229,1.005370975,61.92778015,0,98.6860199,-1.246279001,0.000719706,-1.246279001,1.443989992,1.257454991,-1.288813949,0,1.940000057,1475,30
42985.56845,100,1.026247025,100,-0.000324842,-0.02260237,100,-0.017437721,1.005208969,61.95114899,0,98.68734741,-1.246279001,0.000740051,-1.246279001,1.444022059,1.255558968,-1.288813949,0,2.349999905,1475,30
42985.56846,100,1.025781989,100,-0.000324762,-0.022567481,100,-0.017398201,1.005048037,61.97451019,0,98.6886673,-1.246279001,0.000760396,-1.246279001,1.444054008,1.250414968,-1.288813949,0,1.909999967,1475,30
42985.56847,100,1.025318027,100,-0.000324681,-0.02253259,100,-0.017358691,1.004886031,61.99787903,0,98.68998718,-1.246279001,0.000780741,-1.246279001,1.444087029,1.248098969,-1.288813949,0,2.279999971,1475,30
42985.56848,100,1.025318027,100,-0.000324601,-0.022497701,100,-0.01731918,1.003290057,62.09801865,0,98.69132233,-1.246279955,0.000801086,-1.246279955,1.444118977,1.249287009,-1.288813949,0,1.950000048,1475,30
42985.5685,100,1.025318027,100,-0.000324521,-0.022373959,100,-0.01727967,1.003108978,62.06066895,0,98.69264221,-1.246279955,0.000781377,-1.246279955,1.444151044,1.250475049,-1.288813949,0,2.309999943,1475,30
42985.56851,100,1.025318027,100,-0.00032444,-0.022250211,100,-0.017240159,1.002928972,62.02331161,0,98.69396973,-1.246279955,0.000761668,-1.246279955,1.444182992,1.248837948,-1.288813949,0,2.329999924,1475,30
42985.56852,100,1.025318027,100,-0.00032436,-0.02212647,100,-0.017200651,1.002748013,61.9859581,0,98.69529724,-1.246279955,0.000741959,-1.246279955,1.444215059,1.247200966,-1.288813949,0,1.850000024,1475,30
42985.56853,100,1.023967981,100,-0.00032428,-0.022002719,100,-0.01716114,1.002567053,61.97006989,0,98.69661713,-1.246279955,0.000722249,-1.246279955,1.444247007,1.247987032,-1.288813949,0,1.960000038,1475,30
42985.56854,100,1.023709059,100,-0.000324199,-0.02187898,100,-0.01712163,1.002385974,61.95417023,0,98.69793701,-1.246279955,0.00070254,-1.246279955,1.444280028,1.248772979,-1.288812995,0,1.940000057,1475,30
42985.56855,100,1.023450971,100,-0.000324119,-0.02175523,100,-0.017082119,1.002205968,61.9382782,0,98.6992569,-1.246279955,0.000682831,-1.246279955,1.444311976,1.251106024,-1.288812995,0,2.460000038,1475,30
42985.56856,100,1.023192048,100,-0.000324039,-0.02163149,100,-0.0170426,1.002025008,62.02888107,0,98.70059204,-1.246279955,0.000663122,-1.246279955,1.444344044,1.25343895,-1.288812995,0,2.049999952,1475,30
42985.56858,100,1.02293396,100,-0.000323958,-0.02150774,100,-0.017003089,1.001844049,62.11948013,0,98.70078278,-1.246279955,0.000643412,-1.246279955,1.444375992,1.252573013,-1.288812995,0,1.899999976,1475,30
42985.56859,100,1.022675037,100,-0.000323878,-0.021384001,100,-0.016963581,1.00166297,62.1075592,0,98.70095825,-1.246281028,0.000623703,-1.246281028,1.444409013,1.251706958,-1.288812995,0,2.359999895,1475,30
42985.5686,100,1.022416949,100,-0.000323797,-0.02126025,100,-0.01692407,1.001482964,62.09563065,0,98.70114136,-1.246281028,0.000603994,-1.246281028,1.444440961,1.253363013,-1.288812995,0,1.929999948,1475,30
42985.56861,100,1.022158027,100,-0.000323717,-0.021136509,100,-0.01688456,1.001302004,62.08370972,0,98.70131683,-1.246281028,0.000584284,-1.246281028,1.444473028,1.255017996,-1.288812995,0,2.359999895,1475,30
42985.56862,100,1.021898985,100,-0.000323637,-0.021012761,100,-0.016845049,1.001121044,62.09722137,0,98.70150757,-1.246281028,0.000564575,-1.246281028,1.444504976,1.256674051,-1.288812995,0,2.039999962,1475,30
42985.56863,100,1.021641016,100,-0.000323556,-0.02088902,100,-0.016805541,1.000939965,62.11072922,0,98.70169067,-1.246281028,0,-1.246281028,1.444537044,1.256023049,-1.288812995,0,2.089999914,1475,30
42985.56865,100,1.021381974,100,-0.000323476,-0.020765269,100,-0.01676603,1.000759959,62.12424088,0,98.70188141,-1.246281028,0,-1.246281028,1.444568992,1.255373001,-1.288812995,0,2.440000057,1475,30
42985.56866,100,1.021124005,100,-0.000323396,-0.02064153,100,-0.016726511,1.000579,62.00741959,0,98.70205688,-1.246281028,0,-1.246281028,1.444602013,1.254721999,-1.288812995,0,1.909999967,1475,30
42985.56867,100,1.020864964,100,-0.000323315,-0.02051778,100,-0.016687,1.00039804,62.04138947,0,98.70224762,-1.246281028,0.001647949,-1.246281028,1.444633961,1.255483985,-1.288812995,0,2.059999943,1475,30
42985.56868,100,1.020606995,100,-0.000323235,-0.02039404,100,-0.01664749,1.000216961,62.07537079,0,98.70243073,-1.246281981,0.001617185,-1.246281981,1.444666028,1.256245971,-1.288812995,0,2.390000105,1475,30
42985.56869,100,1.020347953,100,-0.000323155,-0.02027029,100,-0.016607979,1.000036955,62.10934067,0,98.7026062,-1.246281981,0.001586422,-1.246281981,1.444697976,1.257007957,-1.288812995,0,1.950000048,1475,30
42985.5687,100,1.020228028,100,-0.000323074,-0.020146551,100,-0.016568471,0.999855816,62.14331818,0,98.70279694,-1.246281981,0.001555658,-1.246281981,1.444730997,1.260068059,-1.288812995,0,2.140000105,1475,30
42985.56872,100,1.020107031,100,-0.000322994,-0.02002281,100,-0.01652896,0.999675095,62.15245819,0,98.70298004,-1.246281981,0.001524894,-1.246281981,1.444762945,1.263128042,-1.288812995,0,2.430000067,1475,30
42985.56873,100,1.019986987,100,-0.000322913,-0.019899059,100,-0.01648945,0.999494314,62.16159058,0,98.70334625,-1.246281981,0.001494131,-1.246281981,1.444795012,1.266188025,-1.288812995,0,2.359999895,1475,30
42985.56874,100,1.01986599,100,-0.000322833,-0.01977532,100,-0.016449939,0.999313593,62.17073059,0,98.70372772,-1.246281981,0.001463367,-1.246281981,1.444826961,1.267217994,-1.288812995,0,2.059999943,1475,30
42985.56875,100,1.019745946,100,-0.000322753,-0.019651569,100,-0.016410431,0.998022079,62.17987061,0,98.7040863,-1.246281981,0.001432603,-1.246281981,1.444859028,1.268247962,-1.288812995,0,2.319999933,1475,30
42985.56876,100,1.018293977,100,-0.000322672,-0.01952783,100,-0.016370909,0.997456074,62.18901062,0,98.70446777,-1.246281981,0.00140184,-1.246281981,1.444890976,1.269276977,-1.288812995,0,1.950000048,1475,30
42985.56877,100,1.018226027,100,-0.000322592,-0.01940408,100,-0.016331401,0.997456074,62.19815063,0,98.70484161,-1.246281981,0.001371076,-1.246281981,1.444923997,1.270306945,-1.288812995,0,2.150000095,1475,30
42985.56878,100,1.018159032,100,-0.000322512,-0.019280341,100,-0.01629189,0.997456074,62.21654892,0,98.70522308,-1.246281981,0.001340312,-1.246281981,1.444955945,1.271337032,-1.288812995,0,2.069999933,1475,30
42985.5688,100,1.018090963,100,-0.000322431,-0.01915659,100,-0.01625238,0.997456074,62.23493958,0,98.70558929,-1.246283054,0.001309549,-1.246283054,1.444988012,1.269634008,-1.288812995,0,2.309999943,1475,30
42985.56881,100,1.018023014,100,-0.000322351,-0.019032851,100,-0.016212869,0.997456074,62.25333023,0,98.70596313,-1.246283054,0.001278785,-1.246283054,1.44501996,1.267930984,-1.288812995,0,1.960000038,1475,30
42985.56882,100,1.017956018,100,-0.000322271,-0.0189091,100,-0.016173361,0.997057021,62.27172089,0,98.70632935,-1.246283054,0.001248021,-1.246283054,1.445052981,1.266227007,-1.288812995,0,2.349999905,1475,30
42985.56883,100,1.01788795,100,-0.00032219,-0.018785359,100,-0.01613385,0.996895015,62.29011917,0,98.70670319,-1.246283054,0.001217257,-1.246283054,1.445085049,1.264523983,-1.288812995,0,2.390000105,1475,30
42985.56884,100,1.016517043,100,-0.00032211,-0.018661611,100,-0.01609434,0.99673301,62.30850983,0,98.70707703,-1.246283054,0.001186494,-1.246283054,1.445116997,1.263789058,-1.288812995,0,2.329999924,1475,30
42985.56885,100,1.016031027,100,-0.000322029,-0.01853787,100,-0.01605483,0.996570885,62.32690048,0,98.70745087,-1.246283054,0.00115573,-1.246283054,1.445148945,1.266062021,-1.288812995,0,2.299999952,1475,30
42985.56887,100,1.016031027,100,-0.000321949,-0.018414119,100,-0.016015319,0.99640882,62.28876114,0,98.70781708,-1.246283054,0.001124966,-1.246283054,1.445181012,1.273108959,-1.288812995,0,2.269999981,1475,30
42985.56888,100,1.016031027,100,-0.000321869,-0.01829038,100,-0.015975799,0.996246815,62.25061035,0,98.70819092,-1.246283054,0.001094203,-1.246283054,1.44521296,1.280154943,-1.288812995,0,1.980000019,1475,30
42985.56889,100,1.016031027,100,-0.000321788,-0.01816663,100,-0.015936291,0.99608469,62.36505127,0,98.70855713,-1.246283054,0.001063439,-1.246283054,1.445245981,1.287202001,-1.288812041,0,2.180000067,1475,30
42985.5689,100,1.016031027,100,-0.000321708,-0.01804289,100,-0.01589678,0.995922685,62.3540802,0,98.7089386,-1.246284008,0.001032675,-1.246284008,1.445278049,1.289888024,-1.288812041,0,1.889999986,1475,30
42985.56891,100,1.016031027,100,-0.000321628,-0.01791914,100,-0.01585727,0.995760679,62.34312057,0,98.70931244,-1.246284008,0.001001912,-1.246284008,1.445309997,1.289724946,-1.288812041,0,2.299999952,1475,30
42985.56892,100,1.016031027,100,-0.000321547,-0.017795401,100,-0.01581776,0.995598614,62.33214951,0,98.70968628,-1.246284008,0.000971148,-1.246284008,1.445341945,1.286226988,-1.288812041,0,2.269999981,1475,30
42985.56894,100,1.015686989,100,-0.000321467,-0.01767165,100,-0.015778249,0.995598614,62.32117844,0,98.71005249,-1.246284008,0.000940384,-1.246284008,1.445374012,1.282727957,-1.288812041,0,2,1475,30
42985.56895,100,1.015344024,100,-0.000321387,-0.017547909,100,-0.015738741,0.995598614,62.31021118,0,98.71042633,-1.246284008,0.000909621,-1.246284008,1.445407033,1.276265979,-1.288812041,0,2.200000048,1475,30
42985.56896,100,1.014999986,100,-0.000321306,-0.017504379,100,-0.01569923,0.99562341,62.29924011,0,98.71080017,-1.246284008,0.000878857,-1.246284008,1.445438981,1.272794008,-1.288812041,0,2.369999886,1475,30
42985.56897,100,1.015074968,100,-0.000321226,-0.01746086,100,-0.01565972,0.995648086,62.28828049,0,98.71116638,-1.246284008,0.000848093,-1.246284008,1.445471048,1.269320965,-1.288812041,0,1.899999976,1475,30
42985.56898,100,1.015149951,100,-0.000321145,-0.01741734,100,-0.01562021,0.995672882,62.27730942,0,98.71154785,-1.246284008,0.00081733,-1.246284008,1.445502996,1.269422054,-1.288812041,0,2.130000114,1475,30
42985.56899,100,1.01522398,100,-0.000321065,-0.01737381,100,-0.0155807,0.995697677,62.26633835,0,98.71190643,-1.246284008,0.000786566,-1.246284008,1.445534945,1.270807981,-1.288812041,0,2.099999905,1475,30
42985.569,100,1.015298963,100,-0.000320985,-0.017330291,100,-0.01554118,0.995722473,62.25537109,0,98.7122879,-1.246284008,0.000755802,-1.246284008,1.445567966,1.272194028,-1.288812041,0,1.879999995,1475,30
42985.56902,100,1.015373945,100,-0.000320905,-0.01728677,100,-0.01550167,0.995747328,62.26062012,0,98.71266174,-1.246284962,0.000725039,-1.246284962,1.445600033,1.271407962,-1.288812041,0,2.049999952,1475,30
42985.56903,100,1.015449047,100,-0.000320824,-0.01724324,100,-0.01546216,0.995772004,62.26586151,0,98.71304321,-1.246284962,0.000694275,-1.246284962,1.445631981,1.270622969,-1.288812041,0,2.410000086,1475,30
42985.56904,100,1.01552403,100,-0.000320744,-0.017199719,100,-0.01542265,0.9957968,62.27111053,0,98.71340942,-1.246284962,0,-1.246284962,1.445664048,1.269837022,-1.288812041,0,2.460000038,1475,30
42985.56905,100,1.015599012,100,-0.000320663,-0.017156189,100,-0.01538314,0.995821595,62.27635956,0,98.71378326,-1.246284962,0.01026917,-1.246284962,1.445695996,1.266967058,-1.288812041,0,2.339999914,1475,30
42985.56906,100,1.015673041,100,-0.000320583,-0.01711267,100,-0.01534363,0.995846272,62.28160095,0,98.71414948,-1.246284962,0.009965963,-1.246284962,1.445729017,1.264096022,-1.288812041,0,1.899999976,1475,30
42985.56907,100,1.015748024,100,-0.000320503,-0.01706915,100,-0.01530412,0.995871127,62.30305862,0,98.71452332,-1.246284962,0.009662756,-1.246284962,1.445760965,1.264704943,-1.288812041,0,2.369999886,1475,30
42985.56909,100,1.015823007,100,-0.000320422,-0.01702562,100,-0.01526461,0.995895922,62.32452011,0,98.71489716,-1.246284962,0.009359549,-1.246284962,1.445793033,1.266824007,-1.288812041,0,2.099999905,1475,30
42985.5691,100,1.015897989,100,-0.000320342,-0.016982101,100,-0.0152251,0.995920718,62.34597015,0,98.71434021,-1.246284962,0.009056342,-1.246284962,1.445824981,1.268942952,-1.288812041,0,2.160000086,1475,30
42985.56911,100,1.015972972,100,-0.000320261,-0.01693858,100,-0.01518558,0.995945513,62.36743164,0,98.71378326,-1.246286035,0.008753135,-1.246286035,1.445857048,1.268638015,-1.288812041,0,2.019999981,1475,30
42985.56912,100,1.016047955,100,-0.000320181,-0.01689505,100,-0.01514607,0.99597019,62.33246994,0,98.71322632,-1.246286035,0.008449927,-1.246286035,1.44588995,1.273514032,-1.288812041,0,2.069999933,1475,30
42985.56913,100,1.016121984,100,-0.000320101,-0.016851529,100,-0.01510656,0.995994985,62.29750061,0,98.71266174,-1.246286035,0.00814672,-1.246286035,1.445922017,1.28549695,-1.288812041,0,2.039999962,1475,30
42985.56914,100,1.016196966,100,-0.000320021,-0.016808011,100,-0.01506705,0.996019781,62.26253128,0,98.71209717,-1.246286035,0.007843513,-1.246286035,1.445953965,1.289090991,-1.288812041,0,2.309999943,1475,30
42985.56916,100,1.016271949,100,-0.00031994,-0.016764481,100,-0.01502754,0.996044517,62.25730896,0,98.71154785,-1.246286035,0.007540306,-1.246286035,1.445973039,1.286666036,-1.288812041,0,2.25999999,1475,30
42985.56917,100,1.016347051,100,-0.00031986,-0.01672096,100,-0.01498803,0.996069312,62.25209045,0,98.71099091,-1.246286035,0.007237099,-1.246286035,1.445991993,1.284240961,-1.288812041,0,1.919999957,1475,30
42985.56918,100,1.016422033,100,-0.000319779,-0.01667743,100,-0.01494852,0.996093988,62.24686813,0,98.71042633,-1.246286035,0.006933892,-1.246286035,1.446010947,1.28727603,-1.288810968,0,1.879999995,1475,30
42985.56919,100,1.016497016,100,-0.000319699,-0.016633909,100,-0.01490901,0.996118784,62.24164963,0,98.70987701,-1.246286035,0.006630685,-1.246286035,1.446030021,1.290310979,-1.288810968,0,2.390000105,1475,30
42985.5692,100,1.016571045,100,-0.000319619,-0.016590379,100,-0.01486949,0.996143579,62.23643112,0,98.70932007,-1.246286035,0.006327478,-1.246286035,1.446048975,1.287935019,-1.288810968,0,2.269999981,1475,30
42985.56921,100,1.016646028,100,-0.000319538,-0.01654686,100,-0.01482998,0.996168375,62.2312088,0,98.70876312,-1.246286988,0.006024271,-1.246286988,1.446068048,1.285559058,-1.288810968,0,2.190000057,1475,30
42985.56922,100,1.01672101,100,-0.000319458,-0.01650334,100,-0.01479047,0.996193171,62.2259903,0,98.70819855,-1.246286988,0.005721064,-1.246286988,1.446087003,1.282119989,-1.288810968,0,2.200000048,1475,30
42985.56924,100,1.016795993,100,-0.000319378,-0.01645981,100,-0.01475096,0.996218026,62.22077942,0,98.7076416,-1.246286988,0.005417857,-1.246286988,1.44610703,1.278679967,-1.288810968,0,1.99000001,1475,30
42985.56925,100,1.016870975,100,-0.000319297,-0.016416291,100,-0.01471145,0.996242702,62.21556091,0,98.70707703,-1.246286988,0.005114649,-1.246286988,1.446125984,1.277938962,-1.288810968,0,2.130000114,1475,30
42985.56926,100,1.016945004,100,-0.000319217,-0.01637277,100,-0.01467194,0.996267498,62.21033096,0,98.70652771,-1.246286988,0.004811443,-1.246286988,1.446145058,1.27719903,-1.288810968,0,2.359999895,1475,30
42985.56927,100,1.017019987,100,-0.000319137,-0.01632924,100,-0.01463243,0.996292174,62.20512009,0,98.70597076,-1.246286988,0.004508235,-1.246286988,1.446164012,1.276458025,-1.288810968,0,2.470000029,1475,30
42985.56928,100,1.01709497,100,-0.000319056,-0.016285719,100,-0.01474179,0.996317029,62.19990158,0,98.70540619,-1.246286988,0.004205029,-1.246286988,1.446182966,1.27571702,-1.288810968,0,2.029999971,1475,30
42985.56929,100,1.017169952,100,-0.000318976,-0.016242189,100,-0.01485115,0.996477187,62.19467926,0,98.70484924,-1.246286988,0.003901821,-1.246286988,1.44620204,1.272745967,-1.288810968,0,2.230000019,1475,30
42985.56931,100,1.01731801,100,-0.000318895,-0.01619867,100,-0.01496052,0.996637523,62.18946075,0,98.7042923,-1.246286988,0.003598615,-1.246286988,1.446220994,1.269775033,-1.288810968,0,2.170000076,1475,30
42985.56932,100,1.017467022,100,-0.000318815,-0.01615515,100,-0.01506988,0.996797681,62.18423843,0,98.70374298,-1.246286988,0.003295407,-1.246286988,1.446239948,1.266330957,-1.288810968,0,2.24000001,1475,30
42985.56933,100,1.017614961,100,-0.000318735,-0.01611162,100,-0.01517924,0.996958017,62.17901993,0,98.70317841,-1.246287942,0.002992201,-1.246287942,1.446259022,1.262887955,-1.288810968,0,2.109999895,1475,30
42985.56934,100,1.017763019,100,-0.000318654,-0.016068101,100,-0.01528861,0.997118175,62.17380142,0,98.70262146,-1.246287942,0.002688993,-1.246287942,1.446277976,1.264402986,-1.288810968,0,2.390000105,1475,30
42985.56935,100,1.01791203,100,-0.000318574,-0.01602458,100,-0.01539797,0.997278512,62.1685791,0,98.70205688,-1.246287942,0.002385787,-1.246287942,1.44629705,1.265918016,-1.288810968,0,2.109999895,1475,30
42985.56936,100,1.018059969,100,-0.000318494,-0.01598105,100,-0.01550733,0.997438729,62.1633606,0,98.70149994,-1.246287942,0.002082579,-1.246287942,1.446316004,1.272922993,-1.288810968,0,2.420000076,1475,30
42985.56938,100,1.018208027,100,-0.000318413,-0.01593753,100,-0.01561669,0.997598886,62.15813828,0,98.70094299,-1.246287942,0.001779372,-1.246287942,1.446334958,1.285442948,-1.288810968,0,2.460000038,1475,30
42985.56939,100,1.018357038,100,-0.000318333,-0.015894011,100,-0.01572606,0.997759104,62.15291977,0,98.70039368,-1.246287942,0.001476165,-1.246287942,1.446354985,1.288071036,-1.288810968,0,1.879999995,1475,30
42985.5694,100,1.018504977,100,-0.000318253,-0.015850481,100,-0.015835419,0.997919321,62.14770126,0,98.6998291,-1.246287942,0.001172958,-1.246287942,1.446374059,1.286427975,-1.288810968,0,2.210000038,1475,30
42985.56941,100,1.018834949,100,-0.000318172,-0.01580696,100,-0.015944781,0.998079598,62.14247894,0,98.69927216,-1.246287942,0.000869751,-1.246287942,1.446393013,1.284785032,-1.288810968,0,2.299999952,1475,30
42985.56942,100,1.019165993,100,-0.000318092,-0.01576343,100,-0.01605414,0.998239815,62.13726044,0,98.69872284,-1.246289015,0,-1.246289015,1.446411967,1.283141971,-1.288810968,0,1.950000048,1475,30
42985.56943,100,1.019495964,100,-0.000318011,-0.015719909,100,-0.016163509,0.998511016,62.13203812,0,98.69815826,-1.246289015,0.01010132,-1.246289015,1.446431041,1.281499028,-1.288810968,0,2.220000029,1475,30
42985.56944,100,1.019827008,100,-0.000317931,-0.01587918,100,-0.016272871,0.998781979,62.12681961,0,98.69759369,-1.246289015,0.01006736,-1.246289015,1.446449995,1.288987994,-1.288810968,0,1.909999967,1475,30
42985.56946,100,1.02015698,100,-0.000317851,-0.016038449,100,-0.01638223,0.99905318,62.1216011,0,98.69703674,-1.246289015,0.01003339,-1.246289015,1.446468949,1.301066995,-1.288810968,0,1.889999986,1475,30
42985.56947,100,1.020486951,100,-0.00031777,-0.01619773,100,-0.01649159,0.999324322,62.11637878,0,98.6964798,-1.246289015,0.009999431,-1.246289015,1.446488023,1.313145041,-1.288810968,0,2.140000105,1475,30
42985.56948,100,1.020817995,100,-0.00031769,-0.016357001,100,-0.016600961,0.999595404,62.11116028,0,98.69592285,-1.246289015,0.009965467,-1.246289015,1.446506977,1.313298941,-1.288810015,0,1.919999957,1475,30
42985.56949,100,1.021147966,100,-0.00031761,-0.01651627,100,-0.01671032,0.999866486,62.1059494,0,98.69537354,-1.246289015,0.009931505,-1.246289015,1.446526051,1.308401942,-1.288810015,0,2.349999905,1475,30
42985.5695,100,1.021479011,100,-0.000317529,-0.016675539,100,-0.01681968,1.000138044,62.1007309,0,98.69480896,-1.246289015,0.009897541,-1.246289015,1.446545005,1.303506017,-1.288810015,0,2.410000086,1475,30
42985.56951,100,1.021808982,100,-0.000317449,-0.01683482,100,-0.01692904,1.000409007,62.09550095,0,98.69423676,-1.246289015,0.009863578,-1.246289015,1.446563959,1.298609018,-1.288810015,0,1.879999995,1475,30
42985.56953,100,1.022138953,100,-0.000317369,-0.016994091,100,-0.017038411,1.00067997,62.09029007,0,98.69368744,-1.246289015,0.009829615,-1.246289015,1.446583033,1.292253971,-1.288810015,0,2.089999914,1475,30
42985.56954,100,1.022469997,100,-0.000317288,-0.01715336,100,-0.01714777,1.000951052,62.08507156,0,98.69313049,-1.246289968,0.009795652,-1.246289968,1.446601987,1.285899043,-1.288810015,0,1.960000038,1475,30
42985.56955,100,1.022799969,100,-0.000317208,-0.017312629,100,-0.01725713,1.001222014,62.07984924,0,98.69257355,-1.246289968,0.009761688,-1.246289968,1.446622014,1.282356024,-1.288810015,0,1.879999995,1475,30
42985.56956,100,1.023131013,100,-0.000317127,-0.0174719,100,-0.017366489,1.001492977,62.07463074,0,98.6920166,-1.246289968,0.009727726,-1.246289968,1.446640968,1.278812051,-1.288810015,0,2.339999914,1475,30
42985.56957,100,1.023460984,100,-0.000317047,-0.017631181,100,-0.01747586,1.001764059,62.06940842,0,98.69145966,-1.246289968,0.009693762,-1.246289968,1.446660042,1.275269032,-1.288810015,0,2.380000114,1475,30
42985.56958,100,1.023460984,100,-0.000316967,-0.01779045,100,-0.01758522,1.002035022,62.04185867,0,98.69090271,-1.246289968,0.009659799,-1.246289968,1.446678996,1.271725059,-1.288810015,0,2.460000038,1475,30
42985.56959,100,1.023460984,100,-0.000316886,-0.017949721,100,-0.017694579,1.002307057,62.01430893,0,98.69033813,-1.246289968,0.009625836,-1.246289968,1.44669795,1.270841002,-1.288810015,0,1.970000029,1475,30
42985.56961,100,1.023460984,100,-0.000316806,-0.01810899,100,-0.017803941,1.00257802,61.98675919,0,98.68978119,-1.246289968,0.009591873,-1.246289968,1.446717024,1.269956946,-1.288810015,0,2.309999943,1475,30
42985.56962,100,1.023460984,100,-0.000316726,-0.01826827,100,-0.01791331,1.002848983,61.95920944,0,98.68921661,-1.246289968,0.009557909,-1.246289968,1.446735978,1.269073009,-1.288810015,0,2.410000086,1475,30
42985.56963,100,1.023460984,100,-0.000316645,-0.01842754,100,-0.018022669,1.003119946,61.93164825,0,98.6886673,-1.246289968,0.009523946,-1.246289968,1.446755052,1.269332051,-1.288810015,0,2.069999933,1475,30
42985.56964,100,1.023460984,100,-0.000316565,-0.018586811,100,-0.018132029,1.003391027,61.90409851,0,98.6859436,-1.246291041,0.009489983,-1.246291041,1.446774006,1.269590974,-1.288810015,0,2.440000057,1475,30
42985.56965,100,1.023460984,100,-0.000316485,-0.01833123,100,-0.0182414,1.004719019,61.87654877,0,98.68321991,-1.246291041,0.00945602,-1.246291041,1.44679296,1.269850016,-1.288810015,0,1.980000019,1475,30
42985.56966,100,1.023460984,100,-0.000316404,-0.018075639,100,-0.01835076,1.00484395,61.84899902,0,98.68049622,-1.246291041,0.009422056,-1.246291041,1.446812034,1.270109057,-1.288810015,0,1.929999948,1475,30
42985.56968,100,1.023460984,100,-0.000316324,-0.01782006,100,-0.018460119,1.004969954,61.82144928,0,98.67775726,-1.246291041,0.009388094,-1.246291041,1.446830988,1.266278982,-1.288810015,0,2.410000086,1475,30
42985.56969,100,1.023460984,100,-0.000316243,-0.017564479,100,-0.018569481,1.005095005,61.83813858,0,98.6750412,-1.246291041,0.00935413,-1.246291041,1.446851015,1.262447953,-1.288810015,0,2.279999971,1475,30
42985.5697,100,1.024549007,100,-0.000316163,-0.017308891,100,-0.01867885,1.005221009,61.8548317,0,98.6723175,-1.246291041,0.009320167,-1.246291041,1.446869969,1.261554956,-1.288810015,0,1.940000057,1475,30
42985.56971,100,1.024646997,100,-0.000316083,-0.01705331,100,-0.018788209,1.005345941,61.871521,0,98.66959381,-1.246291041,0.009286204,-1.246291041,1.446889043,1.26066196,-1.288810015,0,1.960000038,1475,30
42985.56972,100,1.024744987,100,-0.000316002,-0.016797731,100,-0.018897571,1.005471945,61.8680687,0,98.66687012,-1.246291041,0.009252241,-1.246291041,1.446907997,1.260442972,-1.288810015,0,1.850000024,1475,30
42985.56973,100,1.024842978,100,-0.000315922,-0.01654214,100,-0.01900693,1.005596995,61.86462021,0,98.66414642,-1.246291995,0.009218277,-1.246291995,1.446926951,1.260225058,-1.288810015,0,2.369999886,1475,30
42985.56975,100,1.024940014,100,-0.000315842,-0.016286559,100,-0.019116299,1.006170034,61.86116028,0,98.66142273,-1.246291995,0.009184315,-1.246291995,1.446946025,1.257282019,-1.288810015,0,1.899999976,1475,30
42985.56976,100,1.025038004,100,-0.000315761,-0.01603098,100,-0.019225661,1.006742954,61.85771179,0,98.65869141,-1.246291995,0.009150351,-1.246291995,1.446964979,1.254340053,-1.288810015,0,1.909999967,1475,30
42985.56977,100,1.025135994,100,-0.000315681,-0.01577539,100,-0.01933502,1.006129026,61.85425949,0,98.65596771,-1.246291995,0.009116388,-1.246291995,1.446984053,1.253376007,-1.288810015,0,2.150000095,1475,30
42985.56978,100,1.025233984,100,-0.000315601,-0.01551981,100,-0.01944438,1.005514026,61.85079956,0,98.65323639,-1.246291995,0.009082425,-1.246291995,1.447003007,1.252411008,-1.288810015,0,2.089999914,1475,30
42985.56979,100,1.025331974,100,-0.00031552,-0.01526423,100,-0.019553751,1.004899979,61.84735107,0,98.65052032,-1.246291995,0.009048462,-1.246291995,1.447021961,1.251446962,-1.288810015,0,2.079999924,1475,30
42985.5698,100,1.025212049,100,-0.00031544,-0.01500864,100,-0.01966311,1.004897952,61.84389114,0,98.64779663,-1.246291995,0.009057296,-1.246291995,1.447041035,1.259915948,-1.288810015,0,2.279999971,1475,30
